Brand,Model Name,Model Image
allview,Allview P5 Life,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P5_Life.jpg
allview,Allview P6 Energy,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P6_Energy.jpg
allview,Allview Viper E,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viper_E.jpg
allview,Allview Viper L,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Viper_L.jpg
allview,Allview V1 Viper i4G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_V1_Viper_i4G.jpg
allview,Allview V1 Viper S4G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_V1_Viper_S4G.jpg
allview,Allview X2 Soul Pro,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X2_Soul_Pro.jpg
allview,Allview W1i,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_W1i.jpg
allview,Allview W1s,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_W1s.jpg
allview,Allview X2 Xtreme,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_X2_Xtreme.jpg
allview,Allview P6 Life,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_P6_Life.jpg
allview,Allview C5 Smiley,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_C5_Smiley.jpg
allview,Allview C6 Quad 4G,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_C6_Quad_4G.jpg
allview,Allview E2 Living,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_E2_Living.jpg
allview,Allview Twin X2,/home/kami/proyectos/vision_artificial_sem/app/in_model/GSMArenaDataset/images/allview_Allview_Twin_X2.jpg
